Timestamp,Machine_ID,Temperature(°C),Pressure(bar),Vibration(mm/s),Oil_Level(%),Humidity(%),Motor_Speed(RPM),Current_Draw(A),Maintenance_Event
08/09/2022 18:17,Machine_077,79.5900109,3.312230768,0.190269905,91.78095446,53.64278744,453,9.887791137,
14/01/2023 23:04,Machine_051,63.68616548,3.176899413,0.135267016,84.09730712,49.01501024,101,14.67024395,
15/05/2022 21:41,Machine_059,67.87770612,3.162638924,0.13528292,61.60254023,32.26908375,386,18.7474562,
09/10/2022 03:14,Machine_012,66.41796453,2.581702594,0.260525645,84.05919384,55.81078384,328,6.168671807,
03/08/2022 16:29,Machine_089,64.40114885,3.188030643,0.12257868,82.80892406,53.96556619,405,8.368553949,
27/09/2023 00:27,Machine_077,62.14617158,2.824074834,0.139283614,78.06726063,36.43780917,253,18.43532641,
01/05/2022 18:14,Machine_014,74.72907629,2.881176788,0.27331424,94.19696761,67.11877793,470,7.303849823,
08/10/2023 17:14,Machine_053,79.70981628,3.227013499,0.21783315,89.14094224,55.03351794,347,16.88398722,
22/11/2022 20:16,Machine_003,69.74799442,2.642958206,0.196938263,85.75412801,47.04826478,456,10.35629841,Filter Replacement
20/06/2022 18:53,Machine_020,78.03673926,2.297734761,0.198908669,57.46772277,32.96932918,215,14.98690516,
22/12/2023 22:25,Machine_088,78.41679994,2.957231246,0.139988979,98.36589785,32.57681364,283,14.55294525,Calibration
09/05/2022 06:50,Machine_041,72.2620261,1.652484305,0.217827619,74.34969621,43.14837767,317,5.913158515,
23/10/2022 06:29,Machine_049,64.79467262,2.597162702,0.182500428,89.87621248,55.4993437,352,8.835172265,
14/03/2022 09:26,Machine_030,66.74286151,2.208417113,0.238117717,97.26590632,47.63240176,405,8.660500974,
17/02/2023 22:11,Machine_037,77.26983683,2.984694628,0.248287286,65.5061221,38.30134344,138,5.893704271,
14/06/2022 03:47,Machine_049,67.37576065,2.754037218,0.130954667,83.05822823,37.95011651,129,9.679746292,
10/02/2022 19:37,Machine_075,76.33793653,1.682196232,0.261784839,54.69392858,47.74030924,379,14.02641322,
03/05/2023 09:05,Machine_062,67.74521155,3.464210212,0.146152811,57.44522606,62.03333323,304,9.119871664,
07/11/2022 16:02,Machine_012,76.21706234,1.733149366,0.110183567,85.30687867,60.20907333,415,5.297553122,
08/05/2023 00:55,Machine_022,71.51201054,3.476787225,0.245449726,72.68705608,34.12474098,205,18.22247582,
08/01/2022 04:14,Machine_076,61.29192218,2.692961712,0.287689337,66.7664222,56.69291943,200,16.74310879,
26/10/2022 12:47,Machine_005,72.18935605,2.988728015,0.150982806,76.88564336,42.64763032,153,16.6238263,
29/04/2023 17:13,Machine_015,77.12615508,3.478404687,0.17863994,53.29382657,51.94837911,303,10.97328797,
21/06/2022 21:48,Machine_089,72.13928811,2.376828747,0.148730675,67.62060386,69.77526475,193,16.98712464,
28/06/2023 16:45,Machine_062,78.13715288,1.510422884,0.115501803,59.69267796,59.69267898,269,8.652210951,
01/05/2023 02:40,Machine_026,69.78316802,1.686153546,0.187878911,88.77571972,44.92274021,400,18.5789028,
05/11/2023 21:54,Machine_027,74.31996931,2.271016265,0.289932988,57.30781508,45.39070698,145,15.5775386,
25/10/2022 04:33,Machine_075,62.99167732,1.945507185,0.257370678,57.25560472,55.86405165,108,10.22130621,
12/02/2023 02:52,Machine_094,79.79400052,2.394399245,0.109331853,61.61801482,48.13156323,321,7.645409984,
25/03/2022 12:43,Machine_023,73.3982068,3.384714616,0.200913542,71.18921927,52.02886583,319,7.833246866,
17/11/2022 12:38,Machine_022,64.56776507,2.139937711,0.204644426,73.92992793,49.74870508,156,5.258782173,
27/11/2023 13:15,Machine_008,65.59829521,2.500814413,0.109932047,76.51765577,46.66535818,376,19.01898751,
08/04/2023 23:22,Machine_017,61.97092641,3.25432482,0.216817931,63.56775357,60.30234671,446,10.84370925,
11/06/2022 14:54,Machine_089,77.62490946,3.002232686,0.131844108,99.00339086,35.93829209,315,7.46412448,
07/03/2022 21:34,Machine_021,77.89951994,1.990793832,0.229752835,54.42338349,69.31323187,439,16.75224936,
29/05/2022 10:59,Machine_075,68.15296841,3.067441861,0.10613437,59.13283769,49.89419576,130,10.49803853,
17/10/2022 12:40,Machine_034,75.27849585,1.74257981,0.134466339,63.13090899,69.03219226,389,12.42892624,
24/03/2022 08:43,Machine_096,76.22035606,3.211308432,0.170620179,72.99601515,56.85730554,370,7.94066939,
18/09/2023 14:47,Machine_071,69.69415558,3.267178664,0.266974756,84.39611961,41.63041088,484,14.76319653,
24/05/2022 09:06,Machine_092,64.77198164,3.255454632,0.290207984,58.66646659,65.25221994,200,16.87292815,
30/08/2022 22:43,Machine_074,60.2506362,2.085032418,0.268537278,55.71790516,53.27271455,332,8.932571189,
06/06/2022 01:48,Machine_022,69.16726472,2.670311801,0.28315941,94.57284451,49.96192557,483,5.191157416,Routine Maintenance
11/05/2023 16:29,Machine_076,67.51006094,2.82448313,0.251322038,67.65627406,35.20244842,402,11.95303502,
29/06/2023 16:20,Machine_003,67.95513424,2.364339585,0.115442154,62.10763084,65.17918874,349,10.13907347,
07/02/2023 17:07,Machine_019,61.71692688,1.97729182,0.136228199,97.24889646,64.86183806,149,6.537829176,
07/10/2022 22:22,Machine_060,79.43790309,1.894870446,0.17360177,57.28980682,64.07845098,435,9.357908471,
12/08/2022 01:59,Machine_045,74.84819071,3.077382688,0.128651446,80.0971812,60.94869577,157,8.551312124,
15/06/2023 18:07,Machine_055,71.33855846,1.771285841,0.268651538,54.53173456,32.15505926,266,11.45746436,
21/06/2022 00:56,Machine_047,76.3307181,1.756831428,0.267858819,68.74912887,36.95480019,280,16.05939132,
03/06/2022 00:54,Machine_028,72.51613142,2.56708364,0.210147034,58.99403278,44.39516504,152,14.92715301,
27/02/2022 21:31,Machine_091,70.16079039,3.107149884,0.215340071,90.57639623,31.96685711,117,12.4766221,
15/04/2022 11:45,Machine_060,72.38685399,2.716456302,0.295035801,70.80281186,53.94497736,141,5.091465393,
05/06/2022 20:09,Machine_052,61.02915174,3.375283204,0.248863894,51.03240739,53.42476289,129,6.815063271,Motor Overhaul
29/06/2022 11:10,Machine_086,65.60227575,2.43726711,0.213402303,75.60334424,31.68880908,264,5.47054287,
10/05/2022 01:54,Machine_006,67.90740424,2.190398508,0.155759692,75.19000013,69.45737614,426,6.815634227,
16/10/2023 11:08,Machine_028,61.62522281,3.380206751,0.139197611,69.80191535,62.31242225,153,15.99104666,
26/07/2023 01:24,Machine_069,64.05986907,2.472313954,0.15253471,75.69657425,64.50557916,436,15.03394165,Bearing Replacement
05/04/2023 22:32,Machine_080,69.24908104,2.018670661,0.25783238,99.07855881,53.37622862,377,18.391115,Filter Replacement
13/12/2022 14:41,Machine_015,64.48028813,1.516232331,0.259706394,71.6319605,56.24086665,374,19.51040871,
18/10/2022 12:19,Machine_060,78.82263352,3.381544502,0.162876571,73.55694253,69.8384279,456,10.91813634,
10/12/2023 16:03,Machine_037,77.17899896,3.042601785,0.154820868,84.94901475,52.93270148,182,6.41559161,
06/05/2022 10:16,Machine_094,77.94503248,2.853631189,0.124803793,79.03333011,31.63678871,398,17.27124267,
25/07/2023 05:53,Machine_068,76.89963002,2.769402085,0.172986814,92.17935751,30.77066506,353,8.24181923,
29/09/2023 17:56,Machine_053,79.44157016,2.442278511,0.22778597,81.41473012,31.23087329,499,11.95936616,
06/11/2022 15:51,Machine_077,62.57238811,3.194357764,0.129959954,58.26612484,43.81479819,173,12.97410493,
01/12/2023 04:39,Machine_064,74.66255239,3.021286903,0.194505403,54.39136441,32.06181812,394,18.84851502,
18/07/2023 06:53,Machine_061,76.2774111,1.966119612,0.250342579,77.38429976,46.67617489,417,11.51751716,
22/11/2023 16:50,Machine_062,66.20148953,2.062711608,0.108340021,54.95167797,39.50391028,351,7.180217177,
19/09/2022 09:26,Machine_092,71.92978285,1.830520922,0.248748093,75.28302985,66.22043154,101,8.620736053,
18/12/2023 03:05,Machine_013,78.58711609,2.836963332,0.257443512,95.23575065,55.22260286,207,7.029551829,
13/08/2023 05:52,Machine_053,67.73813133,2.283067414,0.299050579,58.1831054,65.45743419,299,19.53629358,
26/06/2022 03:47,Machine_065,75.03701026,1.765896497,0.166667412,73.37298938,35.25895404,388,6.016795516,
31/03/2022 16:11,Machine_100,67.89701842,2.470004056,0.19102821,56.0728428,50.22909014,203,15.33750326,
14/12/2023 06:40,Machine_042,63.79088967,1.914725775,0.214737279,95.87798774,54.79736045,100,15.43705663,
15/05/2022 02:08,Machine_033,72.14741484,2.715555455,0.283897268,57.1775979,50.65555031,251,8.307581402,
16/05/2022 18:34,Machine_070,69.46068972,2.085132328,0.13328422,87.29848382,62.72331694,419,15.5729859,
17/06/2022 22:53,Machine_030,71.15057813,2.327674662,0.138540033,50.80986961,43.89909872,313,5.13956974,
08/04/2022 21:58,Machine_084,62.18941229,2.706806981,0.276460115,90.87390353,57.23992767,135,8.230579946,
21/12/2023 12:38,Machine_040,68.51083172,3.27561025,0.224612431,50.07205065,34.73278502,407,19.754079,
23/09/2023 04:39,Machine_041,61.70574308,2.172077353,0.244356853,85.93824487,33.16491657,397,5.153443103,
22/11/2023 09:37,Machine_047,69.72887164,3.043489482,0.192327699,65.52874215,67.14625314,264,17.03800817,
01/12/2023 02:32,Machine_001,66.97989821,2.365384947,0.253024904,92.19677753,44.73505167,311,5.445920528,
13/08/2023 15:11,Machine_092,73.58976987,1.971083657,0.29374651,92.39289237,54.00862782,469,11.39021944,
10/02/2022 10:11,Machine_008,65.05438304,1.604286214,0.256855951,57.9645004,38.50214448,303,8.323826997,
13/06/2023 23:20,Machine_056,68.12567016,1.998714467,0.228786947,72.29875202,68.24530385,175,13.78685785,
30/01/2023 12:34,Machine_001,62.57971862,1.551017201,0.194098018,84.22514128,31.69289179,243,12.72734667,
01/03/2023 06:56,Machine_072,78.48934742,1.686274651,0.269767322,51.83466483,39.07354703,103,15.71564641,
11/03/2023 19:46,Machine_070,79.48228785,3.206269549,0.193942326,51.10830677,57.98907097,388,17.25052133,
05/11/2023 00:34,Machine_049,70.90244348,2.870604911,0.265138201,63.23503409,46.46482485,172,14.55864683,
29/03/2022 16:12,Machine_035,74.02638359,2.886258784,0.272104039,75.19506919,30.45560576,272,10.15187263,
11/09/2023 13:34,Machine_004,63.75200315,2.703365585,0.213250253,75.68475471,64.32157639,391,15.31215821,
26/11/2023 18:05,Machine_033,76.01988016,3.006286135,0.16696799,84.63923713,53.43112604,180,11.07930068,
31/01/2022 20:22,Machine_048,63.46818042,2.875609759,0.270321156,97.78245368,57.8117152,310,11.59850287,
04/02/2022 19:43,Machine_042,69.73766924,2.83493964,0.198025269,80.82672328,32.11146701,476,7.678439819,
21/05/2023 15:36,Machine_045,73.97220445,3.048009354,0.178061782,61.76103665,49.66499289,146,16.26073927,
14/12/2022 10:23,Machine_061,64.87890939,3.305481944,0.230543124,55.1484096,63.38800575,165,18.2462654,
19/03/2022 17:05,Machine_043,79.7443736,2.951990634,0.288755458,73.11277835,57.74083584,265,19.52953944,
19/08/2023 18:05,Machine_055,72.76543205,2.741012109,0.19920859,58.19621758,60.08765211,471,7.705933667,
17/03/2022 20:15,Machine_001,69.08129925,2.555238234,0.194372449,52.27971856,58.88523828,230,8.911594268,
04/01/2023 22:02,Machine_038,73.68890908,2.393100281,0.268847477,73.74239979,50.72768671,126,7.428088933,
25/01/2022 00:54,Machine_075,66.45252521,2.848426243,0.162562468,93.83088477,44.15214791,104,5.917187759,
11/06/2022 02:42,Machine_068,69.11655199,3.391885799,0.222681709,86.5210385,55.13966223,118,19.20733676,
05/12/2023 12:06,Machine_024,71.66151935,3.356387892,0.200540658,88.29626457,69.75006178,377,11.5759227,
24/10/2023 05:24,Machine_020,66.22811908,2.102488659,0.147270741,89.29363919,64.59571746,494,16.96330824,
28/03/2023 15:31,Machine_087,65.30652973,2.232347673,0.157723318,67.4314485,56.24909934,419,11.53849753,
31/05/2023 11:48,Machine_074,64.64573901,2.342794866,0.196564309,56.44181473,50.28362845,245,11.9587194,
30/09/2023 17:03,Machine_066,79.01738794,2.071988223,0.290755645,96.25305964,38.68139328,141,7.307687471,
07/03/2023 09:01,Machine_096,77.55902767,2.947578324,0.215674634,81.78625935,37.45518234,302,7.344023822,
23/04/2022 04:10,Machine_019,71.16737677,1.908629089,0.274451313,61.51961394,45.322265,386,6.764353792,
21/04/2022 18:23,Machine_039,76.91689899,2.307855449,0.216659532,77.69116156,34.80889506,445,19.1451888,
18/07/2022 21:21,Machine_031,73.67521588,2.980916824,0.279659724,70.20433195,55.89479968,131,11.5399196,
28/06/2023 05:35,Machine_014,76.71688715,3.302364405,0.126373441,82.95015214,31.64275147,153,12.02395791,
05/02/2023 19:18,Machine_046,71.99036004,3.090624898,0.22719296,83.13951628,57.30882144,247,9.592069672,
13/07/2023 06:57,Machine_041,78.0739849,2.146727428,0.287485224,59.4078963,37.54694975,163,19.83927553,
31/10/2022 19:12,Machine_052,71.67055472,1.527393578,0.141645933,59.35107552,58.57150758,306,13.0507687,
17/01/2023 15:50,Machine_091,71.24091023,3.354027606,0.149182237,93.69406848,38.70027512,365,14.12632595,
22/03/2022 23:14,Machine_055,70.67955146,1.900921915,0.244544555,69.69081735,55.45245699,327,13.38613624,
04/06/2023 23:00,Machine_045,74.0324205,1.695152342,0.113252902,84.70708572,58.13820361,236,8.601781706,
31/08/2023 10:40,Machine_092,65.12004979,1.853607873,0.271083035,67.35476738,53.88234047,345,13.7072563,Filter Replacement
19/05/2022 00:45,Machine_058,65.09143918,3.117823413,0.1200581,55.20094669,59.57265491,163,11.85919017,
27/04/2023 02:52,Machine_062,67.93071875,1.896981065,0.117994432,65.41078077,51.67880775,365,9.558958507,
28/05/2023 08:26,Machine_041,71.86944086,1.692767414,0.136509283,66.58031044,30.88330681,191,18.93817228,
27/09/2023 03:30,Machine_021,76.66088805,1.513625771,0.111789241,71.81273628,66.45960678,174,16.38003853,
19/08/2023 11:07,Machine_091,74.86030621,3.454721721,0.291203998,86.78407438,69.69656607,291,9.809824956,
15/08/2023 17:26,Machine_081,67.56487474,3.240908164,0.245859239,54.40582772,33.99545549,377,18.69868249,
12/12/2023 10:46,Machine_080,60.82316293,3.305327301,0.278167136,65.96402726,55.56499727,108,11.84803077,
20/10/2023 09:58,Machine_100,75.41118421,3.482887818,0.165815553,85.56323601,50.65173365,232,9.135894276,
12/07/2023 23:39,Machine_025,66.16482171,3.395530415,0.190476559,67.93569976,64.86150467,407,12.92728527,
01/06/2023 05:27,Machine_100,60.35607499,1.624684239,0.116236855,68.90928317,48.26639279,159,12.22769223,
18/01/2022 07:02,Machine_061,76.20992734,3.348207581,0.271652811,70.25702098,34.19761006,202,14.14096437,
11/03/2022 10:28,Machine_093,65.76496678,3.476828545,0.14073548,74.4644016,69.71735953,347,18.71164513,Gearbox Inspection
11/09/2023 13:58,Machine_038,65.30546224,2.96295025,0.117561309,90.85577727,60.93125555,174,17.56440462,
14/02/2022 04:36,Machine_021,72.87790534,1.885242206,0.14419962,67.91020083,42.06048637,216,17.20561931,Calibration
03/09/2022 11:54,Machine_028,60.56198959,3.187200722,0.107499147,78.83954034,44.31311637,218,18.125988,
02/09/2022 05:36,Machine_080,67.98359574,2.869235616,0.234414643,52.29434901,62.46830911,286,12.81396726,
30/12/2022 23:29,Machine_009,60.91762818,1.970988828,0.292699949,80.75793138,62.64822164,241,8.853553332,
28/07/2023 03:46,Machine_052,66.2183074,3.201610736,0.167024353,66.12894133,44.36176535,351,18.17264797,Calibration
14/07/2023 23:14,Machine_078,68.05412464,2.143735448,0.153129159,87.39157384,45.70332452,392,14.52046097,
28/08/2023 13:48,Machine_059,62.54872638,3.393064348,0.14668797,69.72299013,44.04118298,150,15.09804462,
14/07/2022 00:52,Machine_066,63.20178332,2.610820459,0.138819549,91.01625639,63.32205356,105,19.15321163,
17/01/2023 09:20,Machine_015,70.9013736,1.805331633,0.224178346,77.29789376,49.16858688,255,5.236947027,
05/08/2022 01:53,Machine_071,66.36608246,1.974053767,0.273761461,70.53616918,42.73824737,245,17.02274254,Routine Maintenance
05/02/2022 07:33,Machine_003,67.88896104,2.195585361,0.162861916,74.14098095,69.72479411,416,7.158314715,
28/07/2022 23:45,Machine_064,63.5073476,1.528203025,0.219800105,55.72347732,61.34040817,213,6.302996576,
11/12/2023 07:18,Machine_085,69.42746073,3.419885899,0.146196358,73.95940594,38.21688919,147,18.37325373,Routine Maintenance
01/07/2022 22:43,Machine_015,74.89056756,2.620204511,0.210199669,97.50230391,36.11989907,380,12.94730146,
05/10/2022 14:57,Machine_060,70.02598523,2.72321724,0.271309767,79.04230468,40.26103044,180,8.651618349,
06/11/2023 10:07,Machine_058,76.1799156,3.448030929,0.249171992,69.34092164,56.59305419,247,17.67487899,
19/11/2023 22:57,Machine_062,77.32008196,2.077441826,0.282556727,96.82463745,46.05570931,380,7.043469783,
03/02/2023 05:15,Machine_085,79.091786,2.029364048,0.151048354,70.86052741,52.97976961,141,10.27823178,
14/02/2022 20:56,Machine_039,63.02726361,1.771244905,0.297411738,68.9031415,35.70425351,243,16.56508033,Routine Maintenance
30/11/2022 08:26,Machine_020,62.39548106,3.367232462,0.127801858,59.78996476,49.73702935,154,17.92351369,
05/12/2022 10:46,Machine_041,77.676434,1.711571175,0.214752439,84.22075685,41.84405607,189,14.48240962,
01/01/2022 20:53,Machine_037,70.87799494,2.73225406,0.19744485,74.61553744,31.64517179,231,19.14165131,
16/04/2023 14:58,Machine_091,61.93389613,2.621169655,0.272274178,80.55564233,37.27576866,241,12.47072114,
15/06/2022 02:43,Machine_025,77.30615405,1.608196312,0.166758462,86.23892764,30.8030936,137,16.42985479,
30/11/2023 07:29,Machine_018,72.43460495,2.34466098,0.143616503,70.96937015,38.46791549,151,17.63946799,
12/06/2023 00:30,Machine_098,79.7670714,1.623739587,0.179897208,51.23949015,69.60029259,285,16.0351723,
19/12/2023 22:34,Machine_028,63.29003006,2.383969492,0.11980628,68.98384919,42.10237236,338,10.2789585,
09/04/2022 19:12,Machine_065,73.44652856,2.515906749,0.260305443,75.8314063,43.07772892,296,6.01861603,
27/07/2022 00:32,Machine_064,77.38536375,3.210957231,0.11082504,74.15360896,40.79333998,178,9.758754366,Bearing Replacement
08/12/2023 11:05,Machine_015,63.64247215,2.397698608,0.215277677,61.16504622,53.79285064,288,17.05134864,
08/05/2023 22:51,Machine_019,72.28654317,3.265760967,0.237175012,81.33991809,47.27393556,309,16.04372606,
23/05/2023 13:18,Machine_008,69.46812829,1.822340108,0.292880792,51.42542955,43.51118697,164,6.1471537,
25/11/2023 14:13,Machine_070,70.14662038,1.869541103,0.140319906,81.92031218,49.54340477,421,16.63943377,
30/09/2022 09:15,Machine_027,62.18669032,2.427958785,0.108290671,61.32984374,58.50066413,331,6.139952893,
13/05/2023 10:02,Machine_030,75.27151978,2.384043751,0.173783685,63.4616217,32.20385123,391,18.56184417,
17/02/2023 05:43,Machine_079,71.82732959,2.322010925,0.2776453,63.07951608,44.12687065,456,14.48477819,
23/07/2023 09:30,Machine_057,60.21653049,3.022832251,0.234199934,90.95978415,41.85801442,137,9.635451945,
24/12/2022 21:01,Machine_030,67.48280021,1.853811548,0.139982771,68.94494799,39.85217784,216,7.633047333,
14/11/2023 16:57,Machine_056,66.90080982,3.178082956,0.273761413,77.122837,35.39050137,328,7.140699334,
06/05/2023 08:00,Machine_023,70.77447024,1.969745984,0.125292269,51.93161405,31.31929685,220,14.22021053,
26/04/2022 05:21,Machine_091,63.2476952,3.213517474,0.115848483,58.54252191,34.22246771,295,19.94922717,Filter Replacement
19/06/2023 14:57,Machine_009,63.85188904,3.46364462,0.117026627,86.71312515,59.8881123,440,10.59233704,
27/08/2023 09:08,Machine_049,69.44850606,3.341653149,0.217363232,63.52519766,61.43158434,101,15.35877424,
20/07/2022 14:33,Machine_020,72.60801364,2.453726382,0.114612557,69.12447568,39.1666737,488,17.27394916,
22/11/2022 21:07,Machine_018,64.70947902,2.313058213,0.218289243,86.76823488,60.26091187,184,19.0113297,Routine Maintenance
09/12/2022 03:02,Machine_095,70.38123546,2.88698947,0.235434036,71.84785208,61.47165855,308,16.41865593,
10/06/2022 15:50,Machine_067,75.32728144,3.068841734,0.151669457,74.71850866,32.6738271,138,18.59185211,
19/11/2022 20:46,Machine_043,60.22190654,1.837291673,0.209683,57.0216865,38.96123237,197,14.02020835,
21/07/2023 10:34,Machine_034,66.33654551,3.152405161,0.193894454,62.82268043,47.56625374,486,18.75014385,
02/08/2022 04:32,Machine_022,76.68584265,3.304784687,0.136354666,65.47782664,60.82991263,305,19.19344572,
03/05/2022 19:11,Machine_067,61.30641151,1.717176261,0.297078711,82.59561885,45.28350909,444,17.59577173,
23/09/2023 04:40,Machine_019,64.25717948,2.742140661,0.240604259,82.57999221,53.69845445,210,15.55193644,
28/03/2022 18:53,Machine_072,61.26832331,2.517998957,0.164040767,96.67988315,32.03119534,436,19.79242093,
18/04/2022 21:14,Machine_055,61.56434491,1.842763697,0.168860827,74.07424582,44.00261749,482,10.83054424,
05/02/2023 21:27,Machine_056,72.14466498,3.42391895,0.145975636,98.96548947,66.55600401,424,13.43826144,
05/12/2023 11:23,Machine_025,75.02220874,2.558191884,0.138093199,66.59373803,43.20133723,420,9.99696129,
07/07/2022 08:10,Machine_027,76.33180112,2.707150799,0.138899645,89.99813691,62.17844046,121,6.715548461,
10/10/2023 20:04,Machine_048,61.14796877,2.459692295,0.283522814,86.19284877,69.8750741,121,5.721574481,
02/08/2023 23:42,Machine_001,66.68923151,3.194301504,0.245022022,99.42108514,35.47003629,294,6.772774155,
13/10/2022 17:06,Machine_024,75.72935623,2.203992316,0.196176283,69.58161314,47.85117903,368,6.053795018,
05/02/2022 22:12,Machine_048,71.09980235,2.989868307,0.107842697,65.78764174,50.33287219,239,6.033964862,
29/12/2023 00:27,Machine_045,63.13095363,2.33155456,0.196590912,53.59940499,56.1833417,235,8.365659389,
04/09/2022 15:22,Machine_054,61.60218592,2.243649059,0.169817546,51.10937581,43.37154052,346,17.01711684,
28/11/2022 07:55,Machine_015,77.29417034,1.773523837,0.12638399,83.16673875,40.71141935,116,17.61661017,
25/09/2022 00:22,Machine_047,77.21379378,3.190412329,0.204304729,91.69283922,37.76417043,387,8.540350383,
01/12/2023 00:37,Machine_099,64.5768686,2.670754478,0.235043528,81.61305674,64.71963788,142,6.842332088,
12/10/2022 11:16,Machine_022,64.60944022,3.479783871,0.208598089,54.28255538,48.43005966,263,17.35760516,
11/03/2022 20:09,Machine_060,61.96454386,1.585946007,0.145229627,65.17475779,34.50229234,153,8.471453082,
25/04/2023 00:07,Machine_037,75.43654568,1.888770535,0.244116688,86.06936563,68.54026247,405,19.36715659,
09/03/2022 13:16,Machine_052,67.8674546,3.134183961,0.206366591,70.59444408,65.95542154,148,13.06822839,
22/10/2023 01:08,Machine_058,64.81604178,1.845593486,0.284688059,61.79510189,51.07355728,433,12.23285006,
27/10/2022 11:47,Machine_027,63.2449516,2.444079526,0.171762095,87.21088302,52.72148303,370,18.3124378,
10/09/2023 11:39,Machine_014,72.47010837,2.193851454,0.141806352,85.40597803,57.97552102,156,11.38694695,
07/10/2023 08:48,Machine_064,71.55023622,2.854142444,0.104338202,59.26036921,41.21594438,403,5.455215954,
09/11/2022 14:46,Machine_022,74.81707662,2.898640017,0.265032032,83.77495198,42.15621545,398,17.78508334,
07/08/2023 06:03,Machine_012,73.14516805,2.746936762,0.222400154,73.87024389,53.97990384,212,15.03976969,
29/04/2022 04:20,Machine_054,79.62538787,1.83007035,0.268399181,74.32409025,48.52875116,217,17.73906449,
18/07/2023 03:37,Machine_063,65.8937792,3.475624619,0.112394507,72.33954541,32.54027035,465,7.146456185,
29/03/2022 18:02,Machine_055,73.58807551,2.409873503,0.248008572,74.10120758,68.86092137,228,5.150097816,
01/02/2023 22:13,Machine_080,60.64561957,3.015533358,0.232360105,58.27004063,40.28023594,206,13.53879284,
03/12/2022 03:52,Machine_018,71.36583519,3.348098108,0.296566445,99.36565091,63.33910784,335,11.7240822,
30/06/2022 06:54,Machine_079,72.85637852,2.317035043,0.202044196,67.17989265,68.41750029,112,16.58582208,
13/07/2023 05:23,Machine_078,78.18090654,1.816097025,0.255334151,92.26811127,56.1319377,381,13.292062,
02/07/2022 08:37,Machine_023,62.73175974,2.566422977,0.11468576,59.44043163,56.10700003,463,14.49134091,
24/06/2023 00:55,Machine_058,69.56522337,1.663949626,0.139089301,77.08969658,30.99326939,303,12.09567514,
13/04/2022 21:52,Machine_094,60.08863088,1.82685126,0.232694675,55.56872459,51.75413879,194,14.41598484,
19/07/2022 09:56,Machine_024,61.7364721,3.400025191,0.188009856,96.46504265,42.45287522,430,12.66995346,
12/01/2022 17:40,Machine_076,76.38548044,3.376095707,0.163188449,90.7747428,41.67585722,286,10.37472567,
02/03/2023 16:27,Machine_067,75.2644119,1.915859893,0.222275673,92.00895745,56.04012443,171,7.37252398,
25/05/2022 03:27,Machine_097,66.33030067,3.23361283,0.196615295,98.0164196,42.39424875,466,9.567774198,
22/05/2022 23:57,Machine_083,78.44518038,3.294748574,0.17616902,51.64852346,63.97537991,156,6.462925484,
15/01/2022 18:40,Machine_039,67.25904183,1.838304037,0.19148048,87.49293747,50.64732699,360,8.686394987,
25/05/2022 11:16,Machine_059,74.48202152,1.650600087,0.2719576,57.01532855,39.02862589,224,13.21016614,
12/06/2022 21:18,Machine_052,79.64167409,3.433720634,0.15143834,87.51221449,41.14081136,329,19.78950433,
23/04/2022 19:31,Machine_074,66.27949699,2.535839159,0.118155809,50.45551742,47.32977234,484,15.03087146,
22/12/2023 18:26,Machine_088,71.07977103,3.216578218,0.245174335,69.13362493,32.13411648,374,10.40737561,
06/05/2022 23:46,Machine_041,71.55081383,2.65656028,0.138460131,78.67377634,30.01990502,345,15.73327619,
09/05/2022 02:22,Machine_025,61.69371068,3.281538832,0.239556973,88.18536402,48.67285069,347,8.798213424,
18/10/2022 15:23,Machine_016,75.52431297,2.447329226,0.128928415,69.65107915,51.29421207,462,5.300129516,
26/04/2023 22:58,Machine_008,68.18426396,1.910189674,0.15306836,69.69797041,45.73692388,441,12.56723313,
30/06/2023 00:30,Machine_012,76.64738676,2.130067167,0.226758094,59.36213018,46.03059168,373,11.28553987,Motor Overhaul
12/01/2023 14:35,Machine_027,76.69837989,2.259325823,0.12457583,54.95632352,57.57518981,114,18.80779494,
10/05/2022 17:23,Machine_035,62.78388753,2.663560041,0.245607316,73.32293379,37.63557137,409,13.01217257,
30/04/2023 13:37,Machine_008,65.76800631,3.287602091,0.257599225,68.25529613,55.73892435,325,10.04730197,
18/09/2023 05:08,Machine_093,66.84305653,2.665799058,0.215941409,64.08039532,55.76191509,123,15.40551103,
02/07/2022 01:43,Machine_006,61.5688246,1.917757294,0.190023897,85.16270501,56.4115083,187,16.92241738,
29/10/2022 13:25,Machine_058,77.26415624,2.210832988,0.241538289,79.74707692,54.0042551,309,7.277911194,
28/08/2022 08:47,Machine_024,63.0347127,2.666640205,0.189269526,62.97115904,38.76964646,180,19.14332996,
19/10/2022 23:44,Machine_090,60.63764969,2.911553673,0.210959185,79.48339945,45.13205516,217,10.78504229,
22/10/2023 19:16,Machine_031,79.31592199,3.376986609,0.191948101,66.56631559,41.78714139,290,13.51067667,
12/05/2022 10:00,Machine_010,61.46544967,1.726126991,0.130270521,54.53223365,63.68446244,138,9.62408189,
25/05/2022 15:23,Machine_024,72.30154211,1.549616797,0.26835132,54.60208346,33.79849289,403,7.63347722,
03/12/2022 03:16,Machine_007,69.29211972,2.988417964,0.249567665,51.15203805,31.67664036,134,8.354717552,
17/05/2023 16:12,Machine_078,66.12235773,1.595879609,0.191304916,85.52254208,32.81415949,101,5.757266835,
